52.133762989388046,11.649732291698458
52.13475246108585,11.65175199508667
52.136135379712634,11.653339862823488
52.137821165304544,11.655421257019043
52.13887474890179,11.656687259674072
52.140718460230794,11.658468246459961
52.14329952787499,11.661086082458496
52.14613062902016,11.663618087768555
52.14778970232248,11.665141582489014
52.14942238077707,11.667094230651857
52.15040985885119,11.668424606323244
52.15305619209205,11.671664714813234
52.155057294866026,11.674153804779055
52.15674236427514,11.676321029663088
52.15812460015003,11.677908897399904
52.15963842828724,11.678681373596193
52.162257887516105,11.679925918579102
52.16402165762503,11.680912971496584
52.16724628043888,11.68151378631592
52.169444154717624,11.681985855102539
52.17268154422604,11.682565212249758
52.17477387796154,11.682951450347902
52.177826666353525,11.68346643447876
52.179366139647314,11.683766841888428
52.18152394414585,11.68426036834717
52.18316854190155,11.68494701385498
52.18607604191693,11.686427593231201
52.1880361948174,11.687951087951662
52.18958846935747,11.689581871032717
52.191022301924846,11.691169738769533
52.19254816469088,11.692821979522707
52.1942581210741,11.69546127319336
52.19507361556862,11.69668436050415
52.19658618671418,11.699452400207521
52.197401638498576,11.701276302337648
52.19912456000523,11.70445203781128
52.200071480788765,11.706619262695314
52.20150497525112,11.709537506103517
52.20237294024891,11.711318492889406
52.20329349066142,11.712734699249268
52.204832082349476,11.713614463806154
52.20613392601469,11.714429855346681
52.2080011503398,11.714537143707277
52.209302901156654,11.714515686035158
52.210788691335694,11.713829040527344
52.21141980841066,11.71322822570801
52.21295811871937,11.710824966430666
52.214338608258224,11.709151268005373
52.215876817493935,11.707520484924318
52.2174544126587,11.706383228302004
52.21884790844565,11.705610752105715
52.21930801537767,11.705267429351808
52.220806616337725,11.70466661453247
52.22185823593955,11.704344749450685
52.22325159355427,11.703915596008303
52.22386938907261,11.704108715057375
52.223889105809334,11.704419851303102
52.223921967017716,11.704685389995577
52.22393182537552,11.70478329062462
